id,number_of_reviews,reviews_per_month,last_review
9741431,3,0.09,2016-07-26
9745297,1,0.01,2015-12-17
9747647,1,0.01,2015-12-15
9747682,10,0.37,2020-10-11
9748877,61,1.18,2019-10-19
9750139,104,1.77,2021-06-22
9750308,23,0.34,2019-07-01
9751043,210,3.45,2021-07-25
9752005,155,2.37,2021-07-31
9753018,8,0.13,2017-01-03
9753240,16,0.24,2020-12-06
9753443,3,0.05,2017-01-02
9754751,2,0.04,2017-08-10
9755074,5,0.08,2016-04-04
9755384,1,0.01,2015-12-28
9756258,2,0.03,2016-01-05
9757018,2,0.03,2015-12-19
9757167,1,0.02,2016-07-31
9757351,1,0.02,2016-08-27
9757875,16,0.74,2020-11-27
9759444,6,0.09,2017-01-04
9759525,3,0.05,2016-04-11
9759704,2,0.03,2016-01-05
9765276,14,0.21,2020-12-23
9765762,1,0.01,2016-01-05
9766228,1,0.01,2016-01-03
9767424,109,1.72,2020-10-28
9768199,24,5.45,2021-07-11
9768360,7,0.1,2016-12-29
9768765,1,0.01,2016-01-29
9769817,13,0.19,2017-01-02
9770041,2,0.06,2019-01-01
9770459,25,0.45,2021-07-14
9775146,16,0.59,2020-11-30
9775237,7,0.1,2018-05-21
9775296,5,0.07,2016-01-03
9777387,135,2.18,2019-06-21
9778579,2,0.03,2016-01-19
9778583,1,0.01,2016-01-03
9778978,1,0.02,2016-05-22
9779136,1,0.01,2016-01-06
9785516,25,0.42,2017-06-11
9785847,1,0.01,2015-12-31
9786021,1,0.01,2016-01-01
9786543,22,0.35,2021-04-30
9788114,312,4.8,2021-07-27
9788141,1,0.01,2015-12-03
9789350,26,0.44,2018-01-25
9790995,3,0.05,2016-04-04
9792286,234,3.72,2020-03-15
9792323,6,0.1,2021-04-24
9792720,1,0.01,2015-12-24
9794364,42,0.63,2019-03-19
9794402,1,0.01,2015-12-28
9796737,2,0.03,2017-06-12
9798242,69,1.17,2019-12-16
9804243,4,0.08,2017-12-04
9804299,1,0.01,2016-01-05
9804516,3,0.05,2016-08-04
9805128,2,0.03,2016-09-01
9805274,4,0.07,2017-12-26
9806373,146,2.28,2019-11-10
9806606,17,0.27,2021-07-11
9806634,55,1.14,2021-07-16
9808151,1,0.02,2016-04-28
9809458,6,0.14,2018-12-02
9809784,1,0.01,2016-01-02
9809911,34,0.54,2019-11-30
9810271,107,1.83,2021-04-08
9810403,23,0.47,2018-04-15
9811274,2,0.03,2016-06-28
9819018,2,0.03,2016-01-11
9819545,3,0.09,2020-01-05
9819589,4,0.1,2018-05-27
9820053,1,0.01,2016-01-06
9820968,1,0.01,2016-01-02
9821370,33,0.52,2018-11-04
9821408,4,0.09,2017-08-27
9822738,1,0.01,2016-01-03
9822983,1,0.01,2015-12-23
9823085,14,0.63,2019-09-10
9823636,1,0.01,2015-12-19
9824042,107,1.79,2019-01-30
9824463,307,4.86,2021-07-14
9826628,144,2.24,2019-11-21
9836940,52,1.64,2021-01-05
9836960,3,0.06,2017-06-11
9837205,9,0.14,2019-04-09
9838053,2,0.06,2018-12-08
9839017,32,0.51,2021-07-27
9839378,7,0.11,2018-11-22
9839532,1,0.05,2020-01-10
9839906,9,0.15,2016-08-29
9840355,1,0.02,2016-07-06
9841695,43,0.94,2019-12-15
9842492,68,1.86,2019-12-15
9843884,16,0.25,2018-11-03
9843956,4,0.06,2016-06-11
9844047,1,0.01,2015-12-30
9844482,10,0.16,2016-05-19
9845314,5,0.08,2017-06-05
9846114,37,0.59,2019-05-24
9846616,1,0.01,2016-01-01
9847917,1,0.01,2016-01-05
9851704,9,0.15,2016-11-07
9853919,40,0.79,2018-10-28
9854420,20,0.34,2017-04-24
9855876,3,0.04,2017-01-22
9856995,79,1.18,2021-06-27
9857249,6,0.1,2017-03-26
9857658,3,0.05,2016-05-16
9858717,37,0.71,2021-05-31
9859888,3,0.04,2015-12-21
9860497,14,0.22,2017-04-15
9861323,89,1.52,2021-04-30
9861797,2,0.03,2016-02-28
9862199,1,0.01,2016-01-01
9862872,1,0.01,2015-12-30
9862913,1,0.01,2016-01-27
9863045,84,1.38,2019-05-27
9863626,4,0.08,2017-07-22
9864137,5,0.15,2021-03-16
9865262,1,0.01,2015-12-13
9865344,2,0.03,2016-01-02
9866039,8,0.13,2018-01-01
9872904,1,0.01,2015-12-12
9874418,1,0.01,2016-01-05
9874794,9,0.14,2018-07-06
9875791,5,0.2,2019-09-29
9876040,5,0.22,2019-09-02
9876335,95,3.82,2020-04-28
9879556,1,0.02,2018-01-25
9880140,13,0.25,2018-02-19
9880294,2,0.03,2015-12-26
9881195,1,0.01,2016-01-03
9882198,3,0.15,2020-11-05
9882440,3,0.04,2018-09-25
9885501,24,0.4,2017-02-18
9886606,3,0.04,2019-02-12
9887326,2,0.03,2016-06-25
9894602,2,0.03,2018-08-11
9894820,1,0.01,2015-12-19
9895911,12,0.19,2018-04-22
9896731,1,0.01,2015-12-09
9899132,130,2.19,2021-07-25
9899499,1,0.01,2015-12-26
9900100,9,0.19,2019-05-20
9900224,16,0.27,2018-03-25
9901614,1,0.01,2016-01-01
9902123,5,0.08,2016-06-22
9902314,2,0.03,2017-01-01
9902932,145,2.23,2021-07-18
9903132,20,0.57,2019-09-17
9903230,5,0.07,2016-08-21
9904386,4,0.06,2016-06-27
9904570,3,0.04,2016-03-22
9906178,2,0.03,2016-04-10
9906415,1,0.02,2016-06-26
9906768,3,0.05,2016-03-22
9907257,1,0.01,2016-01-03
9915508,6,0.09,2016-10-16
9915643,222,5.61,2020-03-09
9917384,12,0.37,2018-11-26
9918963,22,0.43,2019-07-14
9919728,8,0.12,2020-02-18
9920363,8,0.13,2019-10-14
9922513,1,0.01,2015-12-26
9923887,26,0.4,2016-06-01
9925100,1,0.01,2015-12-28
9925507,199,3.07,2021-08-03
9925760,1,0.01,2015-12-30
9926058,1,0.01,2015-12-26
9926274,8,0.13,2016-06-13
9926940,1,0.01,2016-01-08
9927400,1,0.01,2016-01-05
9933667,15,0.23,2017-11-27
9934696,24,0.35,2021-06-28
9935509,5,0.07,2018-01-01
9935888,69,1.06,2021-08-01
9935949,2,0.03,2016-01-02
9937307,8,0.14,2016-11-25
9937333,7,0.11,2016-11-29
9937558,4,0.07,2018-03-15
9937667,5,0.17,2017-01-08
9938066,10,0.15,2020-10-27
9938208,2,0.03,2021-03-07
9939029,2,0.08,2016-02-21
9940337,29,0.6,2019-12-30
9940443,2,0.03,2016-05-19
9943876,3,0.05,2016-07-05
9944013,1,0.01,2016-01-03
9944426,1,0.02,2016-03-18
9944808,7,0.12,2019-07-21
9944860,169,2.66,2021-05-12
9945127,2,0.03,2016-07-25
9945515,29,0.5,2018-08-27
9953403,2,0.07,2018-09-01
9953924,1,0.01,2016-01-02
9955886,1,0.02,2016-07-19
9956834,124,1.94,2021-07-12
9957205,5,0.09,2017-06-10
9958322,137,2.24,2020-06-14
9958558,12,0.18,2018-08-31
9960135,5,0.08,2018-04-22
9960512,3,0.13,2021-06-22
9965305,1,0.01,2016-01-02
9967218,4,0.06,2016-09-26
9967360,2,0.03,2015-12-28
9970462,3,0.05,2016-03-15
9970995,1,0.01,2016-01-05
9973167,2,0.03,2015-12-28
9973680,1,0.01,2016-01-26
9976264,119,2.06,2020-03-01
9976820,4,0.06,2016-05-28
9977113,2,0.03,2016-02-15
9978426,1,0.01,2016-01-02
9978606,2,0.03,2016-01-05
9979608,4,0.07,2021-07-11
9987456,2,0.03,2016-01-02
9987543,2,0.03,2016-01-05
9988233,15,0.25,2018-04-19
9989842,1,0.02,2016-11-07
9990200,11,0.18,2021-04-15
9992479,1,0.01,2016-01-06
9994304,64,2.26,2020-02-16
9995513,1,0.01,2016-01-02
9995719,13,0.2,2016-08-23
9996144,12,0.2,2017-09-04
9996642,205,3.13,2021-08-01
9996830,3,0.04,2016-01-07
9997449,8,0.12,2016-07-18
9997702,4,0.07,2016-05-08
9997980,6,0.09,2016-11-26
9998091,1,0.01,2016-01-02
9998296,1,0.02,2017-01-01
9998898,5,0.07,2017-06-28
9998930,5,0.09,2017-01-21
9999252,1,0.01,2016-01-03
10000070,6,0.09,2021-01-18
10010012,1,0.02,2016-05-20
10011086,1,0.02,2016-08-19
10011763,21,0.35,2016-09-22
10011850,5,0.14,2018-04-18
10015137,1,0.01,2016-01-05
10015195,3,0.13,2019-08-24
10015258,1,0.02,2016-07-06
10016503,4,0.07,2019-10-04
10016601,5,0.08,2017-04-15
10016832,1,0.03,2018-05-19
10017087,5,0.09,2017-12-16
10017170,4,0.07,2019-11-16
10017458,4,0.08,2017-08-21
10017561,4,0.07,2017-03-31
10019312,141,2.14,2021-08-03
10021499,1,0.01,2016-01-02
10021643,1,0.02,2016-02-15
10021707,1,0.01,2016-01-31
10022144,1,0.01,2015-12-28
10022956,83,1.73,2021-04-03
10023629,63,1.2,2021-06-12
10031678,15,0.32,2017-10-27
10031902,6,0.1,2020-10-31
10032487,15,0.23,2019-12-23
10032495,1,0.01,2015-12-22
10032560,36,0.57,2019-12-15
10033868,13,0.2,2021-06-07
10034090,1,0.01,2016-01-07
10034187,45,0.97,2021-05-17
10034364,1,0.01,2015-12-18
10034817,1,0.02,2016-06-14
10035098,1,0.01,2016-01-03
10035471,45,0.66,2021-07-26
10035950,1,0.01,2016-01-03
10037605,1,0.02,2016-02-24
10037631,1,0.01,2016-01-02
10038170,2,0.04,2020-02-17
10038410,32,1.17,2021-07-08
10038633,1,0.01,2016-01-02
10038693,15,0.31,2021-07-14
10038776,112,1.79,2021-07-12
10039992,3,0.05,2016-02-16
10040649,1,0.01,2015-12-30
10041002,7,0.1,2016-11-27
10041589,6,0.11,2019-08-02
10043064,2,0.03,2016-01-03
10043483,280,4.12,2021-07-18
10045548,30,0.54,2021-05-31
10050536,39,0.93,2020-02-23
10050847,3,0.04,2016-07-15
10052587,42,0.62,2021-05-24
10052674,15,0.42,2019-09-08
10053993,6,0.09,2016-07-25
10055925,22,0.32,2021-06-13
10057826,7,0.15,2021-05-31
10057854,1,0.01,2016-01-16
10058942,3,0.04,2016-07-21
10058971,2,0.07,2019-10-25
10065831,2,0.03,2016-07-26
10067809,1,0.02,2016-02-15
10068269,1,0.01,2016-01-03
10068653,1,0.02,2016-04-25
10068693,1,0.01,2016-01-05
10069174,2,0.04,2017-04-27
10069376,6,0.09,2016-01-02
10069964,3,0.05,2016-05-07
10070693,8,0.18,2017-11-01
10071156,20,0.32,2020-02-28
10071188,139,2.11,2021-06-19
10071225,1,0.01,2016-01-06
10071464,2,0.03,2016-01-01
10078736,201,4.06,2021-07-15
10080979,1,0.01,2015-12-21
10083580,2,0.03,2015-12-21
10083881,1,0.01,2015-12-23
10085478,22,0.9,2021-06-15
10086307,104,2.12,2021-06-02
10087575,2,0.03,2016-05-02
10087874,4,0.09,2016-06-01
10088464,4,0.06,2016-02-01
10089333,29,0.6,2020-02-16
10089727,17,0.69,2020-02-10
10096352,6,0.13,2019-08-10
10096515,4,0.11,2018-06-30
10096707,45,7.54,2021-07-30
10096773,1,0.01,2016-01-03
10097957,4,0.1,2018-07-14
10099517,1,0.01,2016-01-05
10100241,63,0.98,2021-07-05
10101097,135,2.2,2021-01-19
10101791,1,0.01,2016-01-02
10104123,76,1.28,2020-02-12
10106530,6,0.09,2016-06-29
10113787,1,0.01,2016-01-18
10115137,271,4.24,2021-04-24
10115542,3,0.04,2016-03-09
10116351,5,0.07,2016-01-23
10116619,2,0.03,2016-01-03
10117223,2,0.03,2016-08-15
10120206,132,2.0,2019-12-11
10123090,5,0.08,2016-04-01
10124372,132,2.28,2021-08-01
10125955,23,0.46,2021-03-02
10127534,4,0.06,2017-01-01
10133534,4,0.07,2016-08-20
10134285,42,0.71,2018-01-01
10134298,2,0.03,2016-10-23
10134546,7,0.25,2016-03-01
10135104,95,1.55,2019-12-29
10136994,6,0.09,2016-07-05
10138349,18,0.89,2019-10-31
10138996,1,0.01,2016-01-20
10142056,9,0.14,2020-11-30
10142499,81,1.28,2021-07-30
10143705,2,0.03,2016-01-17
10148201,23,0.36,2019-09-10
10148581,2,0.03,2016-11-04
10148955,3,0.04,2016-02-14
10149453,3,0.05,2019-09-22
10153654,3,0.05,2016-01-03
10154138,1,0.01,2016-01-02
10154444,4,0.22,2020-01-04
10154702,4,0.06,2017-07-13
10155003,45,1.26,2020-11-09
10156290,9,0.13,2016-04-17
10156314,1,0.02,2016-05-23
10157256,77,1.87,2020-10-24
10160215,25,0.43,2021-07-03
10162752,3,0.05,2016-02-15
10163240,1,0.01,2016-01-12
10163936,12,0.23,2017-07-09
10165064,260,4.17,2021-07-05
10165181,34,0.94,2021-06-27
10165313,3,0.05,2017-10-31
10165410,3,0.05,2016-04-02
10165663,201,3.2,2021-08-01
10166986,1,0.01,2016-01-01
10167401,7,0.12,2016-06-14
10167436,30,0.56,2019-09-01
10167860,134,2.31,2018-07-02
10174662,218,3.32,2021-07-18
10175678,7,0.11,2017-04-09
10175969,19,0.32,2021-06-22
10176552,44,0.74,2018-01-02
10177726,1,0.01,2016-01-05
10185955,238,4.47,2021-08-02
10186787,1,0.01,2016-01-21
10186876,1,0.01,2016-01-05
10192564,17,0.46,2018-08-04
10193343,6,0.09,2016-01-29
10193392,7,0.11,2016-08-23
10200715,12,0.18,2017-11-26
10205130,87,1.39,2020-11-29
10207451,6,0.11,2019-05-12
10208954,16,0.27,2016-12-17
10209973,9,0.18,2018-01-03
10212685,242,3.9,2021-07-13
10212862,2,0.03,2016-07-27
10222008,1,0.01,2016-01-05
10224832,3,0.08,2018-10-28
10225915,7,0.11,2016-05-28
10229075,2,0.03,2016-03-15
10230429,242,4.13,2021-07-16
10232553,77,1.33,2019-12-15
10233905,62,1.05,2019-01-01
10234232,6,0.09,2016-09-24
10243039,8,0.15,2021-03-06
10243895,94,1.87,2019-12-01
10246816,1,0.03,2018-06-24
10247799,2,0.04,2016-12-31
10250433,1,0.02,2016-11-01
10251082,270,4.45,2021-08-02
10251768,4,0.07,2016-07-03
10252921,139,2.24,2021-08-03
10253159,59,1.4,2020-10-03
10253315,223,3.43,2020-12-04
10253769,123,1.88,2021-08-02
10265988,3,0.05,2016-08-30
10267034,8,0.22,2019-10-13
10267242,35,4.95,2021-03-10
10268073,7,0.11,2018-09-04
10268145,2,0.03,2016-01-02
10268712,35,0.58,2016-09-25
10268868,5,0.09,2017-04-23
10270377,2,0.03,2016-01-08
10270687,184,2.84,2021-05-15
10272718,1,0.01,2016-01-24
10273251,114,2.51,2021-07-22
10277010,5,0.08,2016-08-17
10279086,140,2.43,2021-05-06
10280345,149,2.57,2021-03-07
10280549,175,3.03,2021-07-04
10281054,56,1.27,2019-10-04
10282292,15,0.46,2019-08-24
10282307,101,2.03,2021-07-05
10283008,11,0.17,2019-05-23
10289124,145,2.22,2021-07-19
10298783,194,2.97,2019-12-15
10301359,34,0.53,2018-06-01
10307009,5,0.18,2019-05-19
10308738,104,1.59,2021-06-12
10310874,39,0.58,2020-07-05
10318675,1,0.02,2016-03-16
10319699,15,0.42,2021-04-16
10319730,11,0.17,2021-01-30
10321100,62,1.03,2020-05-14
10329264,93,2.32,2021-07-13
10338839,29,0.58,2019-10-13
10340705,38,0.66,2019-12-01
10341262,10,0.2,2021-05-10
10343542,6,0.1,2018-10-12
10355146,89,1.5,2020-04-03
10357730,74,1.24,2021-04-17
10358108,35,1.29,2019-08-18
10362017,18,0.3,2017-11-27
10365373,131,2.03,2020-01-01
10365516,134,2.16,2021-05-31
10365991,2,0.03,2016-01-31
10368055,2,0.03,2016-05-02
10368714,155,2.48,2021-06-28
10369038,161,2.45,2021-06-28
10369047,107,1.66,2021-07-06
10377405,5,0.08,2016-10-07
10381948,14,0.24,2016-11-05
10382430,1,0.01,2016-01-31
10385262,6,0.23,2021-05-28
10386341,264,3.98,2021-07-28
10386831,1,0.01,2016-01-18
10386936,10,0.15,2016-05-19
10387839,5,0.08,2016-07-06
10387852,1,0.02,2017-05-29
10390481,2,0.03,2016-01-25
10390902,1,0.02,2016-03-24
10393619,8,0.12,2016-05-04
10401534,1,0.02,2016-03-13
10407271,18,0.76,2020-02-23
10407723,131,2.03,2019-04-29
10409669,51,1.62,2021-03-01
10409905,1,0.02,2017-06-04
10411679,28,0.49,2020-03-08
10413492,10,0.19,2020-08-31
10413576,190,3.06,2020-02-15
10423846,17,0.33,2021-05-09
10429566,20,0.31,2021-02-07
10435862,14,0.21,2021-07-04
10438331,4,0.06,2016-04-02
10438662,34,0.53,2019-10-12
10445597,7,0.11,2019-10-21
10446926,15,0.25,2016-10-28
10450820,4,0.17,2019-11-24
10452541,142,2.38,2020-10-25
10454844,59,1.1,2021-07-20
10460113,81,1.56,2018-12-28
10469388,1,0.02,2017-07-18
10470258,150,2.53,2021-05-01
10473730,3,0.05,2017-07-26
10474780,5,0.08,2016-05-11
10475047,1,0.02,2016-09-13
10478114,12,0.47,2019-09-30
10478526,11,0.57,2019-08-10
10482237,198,3.05,2021-07-16
10482554,209,3.59,2021-07-16
10487548,71,1.19,2021-07-06
10488505,10,0.15,2018-12-28
10489240,122,2.05,2021-08-02
10490073,4,0.06,2016-09-12
10498577,13,0.49,2019-11-23
10500222,2,0.03,2016-04-01
10513228,29,0.48,2017-09-24
10513499,1,0.02,2016-03-22
10514166,2,0.03,2016-02-26
10514879,1,0.02,2016-03-27
10520825,4,0.21,2019-12-25
10522830,130,2.17,2021-07-11
10525616,43,0.73,2018-06-13
10526335,11,0.18,2018-04-16
10526745,1,0.01,2016-01-26
10527274,123,2.62,2021-07-20
10527546,9,0.15,2018-08-14
10534018,5,0.08,2016-05-25
10539341,1,0.02,2017-09-04
10539491,100,1.54,2020-02-23
10539779,81,1.28,2021-08-01
10540337,26,0.39,2018-04-16
10540383,103,1.92,2019-12-31
10540876,81,1.26,2021-03-30
10541080,4,0.06,2017-01-03
10542066,113,1.74,2021-07-20
10544239,11,0.17,2016-10-31
10544439,1,0.02,2016-03-13
10545027,25,0.37,2021-07-16
10546254,30,0.44,2021-07-25
10546363,3,0.04,2016-03-27
10548910,2,0.03,2016-03-19
10551015,1,0.01,2016-02-07
10551695,4,0.06,2017-08-22
10552168,1,0.02,2016-05-06
10553095,42,0.89,2019-11-15
10560986,1,0.01,2016-01-15
10561771,4,0.06,2016-04-11
10562990,2,0.03,2016-04-11
10564483,1,0.02,2016-08-14
10564616,10,0.51,2019-03-09
10566341,18,0.29,2016-08-02
10567332,1,0.01,2016-01-17
10569037,7,0.12,2020-08-31
10573225,192,2.98,2021-06-12
10574818,89,1.48,2019-09-22
10575777,1,0.02,2016-03-28
10575811,5,0.08,2018-12-30
10576404,30,0.64,2018-07-28
10576498,16,0.74,2019-08-05
10593675,21,0.56,2021-04-09
10595000,60,0.99,2019-11-03
10611168,11,0.17,2021-05-30
10612564,88,1.61,2021-07-07
10614204,16,0.27,2018-01-02
10615883,49,0.77,2020-01-02
10617757,7,0.18,2018-06-16
10625484,43,0.93,2018-06-27
10625668,1,0.45,2021-06-01
10630048,21,0.32,2016-09-19
10636997,215,3.53,2021-08-01
10637554,135,2.14,2021-07-04
10647977,34,0.77,2018-09-29
10649625,13,0.21,2021-07-31
10657080,43,0.66,2018-05-06
10659825,1,0.02,2016-04-18
10660249,240,3.8,2020-02-16
10666314,7,0.26,2020-01-04
10671589,1,0.02,2016-03-05
10673134,7,0.11,2018-10-08
10674836,4,0.06,2016-02-27
10675118,15,0.29,2017-05-22
10676959,8,0.13,2017-08-08
10681362,8,0.17,2017-11-25
10684164,1,0.01,2016-02-13
10686958,5,0.14,2021-05-31
10696502,25,3.0,2021-07-17
10701027,25,0.93,2021-05-27
10702506,10,0.16,2021-01-16
10704981,1,0.02,2016-10-10
10709249,210,3.25,2021-08-02
10709846,2,0.03,2016-11-05
10710179,94,1.62,2020-01-04
10721891,15,3.46,2021-05-01
10723142,1,0.01,2016-02-01
10724373,3,0.04,2017-11-22
10725897,193,3.18,2019-11-03
10727010,27,0.43,2018-03-03
10729454,2,0.03,2016-03-11
10729951,24,0.4,2017-01-08
10730086,10,0.2,2019-03-20
10731680,165,2.69,2021-05-25
10732197,100,2.57,2021-08-02
10732341,25,0.97,2019-08-30
10733505,4,0.07,2021-07-04
10741931,28,0.8,2020-10-11
10748040,178,2.8,2021-07-31
10765309,1,0.02,2016-07-02
10765607,8,0.13,2016-09-26
10766309,36,0.56,2019-07-28
10766339,3,0.05,2016-07-14
10769752,66,1.1,2018-12-09
10773150,2,0.03,2016-01-25
10786987,146,2.25,2020-01-26
10787042,3,0.05,2016-11-16
10791008,30,0.48,2021-07-26
10801094,30,0.89,2021-07-16
10803759,5,0.1,2017-11-26
10807749,5,0.08,2016-04-26
10807838,118,1.9,2021-07-24
10811465,12,0.32,2018-06-29
10811875,1,0.02,2016-03-01
10812263,11,0.49,2021-07-11
10824871,3,0.05,2020-03-31
10826734,1,0.02,2016-02-22
10827567,162,2.68,2021-07-17
10827775,2,0.03,2019-04-14
10828230,1,0.02,2016-03-01
10835801,21,0.48,2019-06-22
10837039,2,0.03,2016-11-21
10837800,3,0.05,2016-05-30
10839007,1,0.02,2016-05-28
10847901,37,1.02,2019-01-02
10848827,1,0.02,2016-08-18
10850008,50,1.45,2020-01-20
10850026,18,0.28,2017-08-27
10853313,226,3.65,2021-07-20
10853955,53,1.28,2021-06-01
10859700,92,1.41,2021-06-21
10874577,1,0.02,2016-02-16
10881164,2,0.05,2020-06-30
10882066,148,3.03,2020-02-29
10885211,4,0.07,2018-09-20
10886971,63,1.82,2021-07-25
10887262,2,0.03,2016-10-11
10888320,76,1.64,2020-06-24
10901062,1,0.02,2016-03-30
10904914,2,0.03,2016-03-27
10919160,9,0.14,2016-08-24
10919968,16,0.25,2016-12-18
10921244,3,0.05,2017-01-01
10924304,23,0.9,2020-08-29
10928250,10,0.17,2018-07-25
10938202,6,0.1,2016-10-31
10939255,3,0.05,2017-10-09
10939344,8,0.13,2021-02-06
10939710,94,2.11,2020-03-01
10941762,75,2.18,2021-06-06
10943915,56,0.87,2020-08-28
10944845,4,0.08,2018-09-03
10945985,3,0.05,2019-10-06
10946644,29,0.49,2021-04-20
10947986,1,0.03,2018-05-20
10958668,2,0.03,2016-03-13
10966240,1,0.02,2016-02-27
10983794,6,0.09,2017-03-18
10985169,2,0.04,2016-03-09
10988682,22,0.37,2017-01-25
10990129,2,0.03,2017-01-02
10996466,3,0.1,2019-09-16
11003247,1,0.02,2016-08-16
11005300,32,1.2,2020-06-06
11008081,21,0.78,2021-06-26
11011567,43,0.72,2019-12-03
11014346,29,0.84,2021-07-25
11020169,279,7.08,2021-07-05
11023993,104,2.24,2021-06-25
11032957,60,1.14,2019-02-17
11033476,1,0.01,2016-02-12
11042240,204,3.27,2021-07-21
11043970,3,0.05,2018-10-15
11044453,133,2.05,2019-10-21
11045529,66,1.07,2020-03-08
11046443,208,3.35,2021-07-18
11049502,80,1.28,2020-02-09
11065633,2,0.03,2016-03-01
11065884,27,1.25,2020-10-11
11067934,33,0.56,2016-10-28
11068187,2,0.03,2016-04-23
11069291,90,1.95,2020-03-03
11080142,155,2.46,2020-01-01
11083362,116,1.97,2019-12-18
11091309,196,3.06,2021-08-01
11096801,135,2.1,2020-10-12
11100490,71,1.15,2020-03-13
11100541,61,0.95,2021-07-17
11114607,14,0.22,2017-12-22
11117439,33,0.65,2018-12-02
11120231,1,0.02,2016-04-04
11120851,9,0.15,2016-10-08
11123966,7,0.12,2018-10-18
11136854,61,0.99,2021-07-22
11138618,3,0.05,2016-03-28
11138823,223,3.68,2021-07-30
11138910,3,0.05,2018-08-17
11139469,134,2.58,2021-07-11
11140165,19,0.34,2019-08-07
11143891,1,0.02,2016-04-14
11144544,1,0.02,2016-02-15
11147376,20,0.32,2020-12-20
11147993,183,3.49,2020-03-20
11157167,26,0.72,2018-08-25
11161984,4,0.07,2016-09-22
11162285,24,1.09,2020-07-18
11162475,6,0.09,2017-05-18
11162564,8,0.13,2021-07-17
11164047,5,0.08,2018-06-17
11164714,71,1.16,2020-11-26
11167618,8,0.17,2017-03-10
11176819,37,0.58,2018-01-02
11183878,34,0.57,2019-12-08
11186765,67,1.08,2021-07-17
11190831,140,2.19,2020-11-01
11191242,19,0.29,2016-06-14
11194693,233,3.59,2020-04-15
11210604,11,0.3,2017-10-29
11212414,1,0.02,2016-02-21
11216918,10,0.16,2016-04-18
11219289,220,3.69,2021-07-26
11221362,3,0.05,2017-01-02
11228502,8,0.18,2020-11-08
11229663,20,1.0,2021-04-18
11237441,131,2.46,2021-04-26
11239248,25,0.41,2018-09-09
11240650,8,0.13,2019-12-09
11243953,1,0.02,2016-03-27
11244568,3,0.08,2020-12-23
11254989,6,0.11,2016-12-29
11271036,1,0.02,2016-02-24
11281913,1,0.02,2016-03-01
11282208,5,0.14,2017-07-31
11282348,6,0.09,2016-07-06
11282788,9,0.15,2016-12-26
11294566,5,0.08,2016-04-25
11295457,45,0.88,2020-01-05
11296590,5,0.11,2019-04-18
11298300,1,0.02,2016-03-24
11301136,6,0.09,2019-07-15
11302521,2,0.04,2017-06-06
11304325,1,0.02,2016-02-25
11304836,3,0.16,2019-04-13
11305815,6,0.1,2019-07-07
11315999,72,1.14,2019-05-31
11316570,2,0.03,2018-01-02
11317209,9,0.15,2016-12-05
11319227,105,1.59,2021-07-16
11321187,27,0.44,2019-10-16
11322391,1,0.02,2016-04-21
11322591,4,0.06,2016-05-09
11326009,2,0.03,2016-05-21
11334476,12,0.18,2020-02-16
11335874,2,0.03,2016-04-02
11340694,10,0.21,2020-03-20
11341728,4,0.07,2020-12-19
11343196,57,0.88,2021-07-08
11343331,16,0.28,2020-01-02
11351798,1,0.02,2016-05-18
11352664,85,1.32,2019-10-08
11355757,5,0.08,2016-08-19
11356941,79,1.7,2021-07-09
11357182,4,0.06,2016-06-20
11359148,212,3.58,2020-09-19
11360854,1,0.02,2016-12-30
11370207,6,0.1,2016-09-03
11371099,125,2.05,2020-02-19
11371535,100,1.65,2021-04-04
11371773,53,1.28,2021-04-12
11372267,4,0.07,2017-05-01
11372330,119,2.1,2020-02-05
11373754,27,0.41,2019-12-01
11374387,2,0.03,2016-03-24
11374453,5,0.08,2017-07-23
11375631,10,0.16,2016-10-09
11377233,12,0.23,2016-10-27
11377777,3,0.05,2016-11-27
11378564,173,3.55,2021-07-31
11380956,8,0.14,2021-01-15
11381288,9,0.14,2019-01-03
11381526,11,0.19,2021-05-31
11391101,1,0.02,2016-03-19
11391811,1,0.05,2019-10-24
11396922,1,0.02,2016-04-30
11398939,1,0.03,2019-03-31
11399898,17,0.63,2021-07-07
11407817,2,0.04,2017-05-28
11411839,3,0.05,2016-09-02
11412980,292,4.52,2021-07-24
11414971,6,0.1,2017-09-24
11415455,2,0.03,2016-05-21
11419133,2,0.04,2016-03-16
11420840,39,0.67,2021-07-17
11421969,26,0.4,2016-03-17
11422056,107,1.84,2021-05-12
11431871,21,0.33,2017-07-26
11435529,1,0.02,2016-03-22
11437634,162,2.87,2021-05-22
11437792,2,0.04,2017-02-12
11438189,185,2.92,2021-03-10
11439224,12,0.25,2017-10-09
11440260,6,0.14,2020-08-31
11441692,10,0.15,2017-01-01
11442506,3,0.08,2016-04-12
11444671,63,1.02,2021-07-15
11451070,1,0.02,2016-03-04
11452204,10,0.2,2021-05-31
11452547,8,0.26,2019-12-22
11457547,14,0.22,2016-05-22
11459084,26,0.4,2019-04-08
11460993,117,1.86,2019-12-08
11461331,1,0.02,2016-04-01
11461524,25,0.54,2018-08-28
11474011,1,0.02,2016-03-07
11474808,4,0.06,2016-07-22
11477920,2,0.2,2021-07-13
11477921,1,0.46,2021-06-01
11478813,34,0.57,2020-01-31
11479334,2,0.04,2016-06-30
11486601,62,1.05,2021-06-29
11490744,160,2.76,2021-07-07
11491051,1,0.02,2016-04-01
11493255,73,1.12,2020-11-20
