id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,availability_365
43292527,Manhattan,Washington Heights,40.84722,-73.93839,Private room,1
43299277,Brooklyn,Clinton Hill,40.68746,-73.96388,Entire home/apt,0
43300250,Manhattan,Harlem,40.82127,-73.95401,Private room,152
43302175,Manhattan,East Village,40.72417,-73.97619,Entire home/apt,71
43303056,Brooklyn,Williamsburg,40.70907,-73.96202,Entire home/apt,0
43309906,Queens,Laurelton,40.67456,-73.74404,Private room,96
43310098,Manhattan,Little Italy,40.71887,-73.99584,Entire home/apt,155
43310157,Manhattan,Nolita,40.72025,-73.99533,Entire home/apt,31
43310215,Brooklyn,Williamsburg,40.71494,-73.9447,Private room,302
43310255,Manhattan,Lower East Side,40.71962,-73.99405,Entire home/apt,164
43310275,Manhattan,Lower East Side,40.71826,-73.99416,Entire home/apt,161
43310986,Manhattan,Chinatown,40.71864,-73.99561,Entire home/apt,135
43311037,Manhattan,Lower East Side,40.71868,-73.99371,Entire home/apt,63
43311186,Manhattan,Little Italy,40.71991,-73.99591,Entire home/apt,255
43311409,Manhattan,Little Italy,40.71988,-73.99556,Entire home/apt,162
43315188,Manhattan,Chinatown,40.71805,-73.9946,Entire home/apt,127
43315235,Manhattan,Lower East Side,40.71962,-73.9939,Entire home/apt,156
43315319,Manhattan,Nolita,40.72027,-73.99567,Private room,166
43315428,Manhattan,Chinatown,40.71863,-73.99562,Entire home/apt,129
43315455,Manhattan,Little Italy,40.7189,-73.99588,Entire home/apt,124
43315528,Manhattan,Little Italy,40.71988,-73.99547,Entire home/apt,148
43316108,Manhattan,Little Italy,40.71977,-73.99607,Entire home/apt,145
43317855,Brooklyn,Williamsburg,40.71809,-73.95836,Entire home/apt,217
43319398,Bronx,Throgs Neck,40.82652,-73.82077,Private room,71
43327284,Manhattan,Midtown,40.75118,-73.9709,Entire home/apt,156
43330828,Manhattan,Hell's Kitchen,40.76185,-73.9979,Entire home/apt,164
43339117,Queens,Astoria,40.76033,-73.9122,Private room,155
43342124,Brooklyn,Gowanus,40.67842,-73.99311,Entire home/apt,0
43348178,Brooklyn,Williamsburg,40.71383,-73.96182,Private room,101
43354537,Manhattan,Upper West Side,40.80327,-73.96615,Private room,92
43355067,Brooklyn,Bushwick,40.70809,-73.92036,Entire home/apt,0
43357084,Manhattan,Harlem,40.82275,-73.94824,Private room,30
43357832,Manhattan,Theater District,40.75735,-73.98664,Entire home/apt,365
43358518,Queens,Arverne,40.58843,-73.79175,Entire home/apt,21
43365797,Manhattan,Harlem,40.81715,-73.94562,Private room,1
43366075,Queens,Sunnyside,40.73813,-73.92606,Private room,31
43366401,Brooklyn,Bedford-Stuyvesant,40.69404,-73.94418,Entire home/apt,32
43366638,Queens,Sunnyside,40.73969,-73.92783,Private room,30
43367510,Brooklyn,Flatlands,40.62015,-73.93912,Private room,127
43370455,Manhattan,Midtown,40.75179,-73.97498,Entire home/apt,364
43371736,Brooklyn,Greenpoint,40.73177,-73.95355,Entire home/apt,25
43373399,Brooklyn,Williamsburg,40.71234,-73.96609,Entire home/apt,197
43374654,Queens,Woodside,40.74273,-73.89611,Private room,34
43374709,Queens,Woodside,40.74123,-73.89794,Private room,1
43374779,Queens,Woodside,40.74331,-73.89579,Private room,4
43374815,Brooklyn,Williamsburg,40.71244,-73.96042,Entire home/apt,81
43374884,Queens,Woodside,40.74248,-73.89779,Private room,34
43375362,Queens,Woodside,40.74463,-73.89448,Private room,31
43375476,Queens,Woodside,40.74458,-73.89391,Private room,31
43375507,Queens,Woodside,40.74449,-73.89274,Private room,31
43375688,Queens,Woodside,40.74462,-73.89416,Private room,40
43375941,Queens,Woodside,40.74463,-73.89393,Private room,1
43376843,Manhattan,Midtown,40.75016,-73.98148,Entire home/apt,151
43379173,Queens,Arverne,40.59804,-73.80028,Entire home/apt,216
43381880,Brooklyn,Flatbush,40.65269,-73.95299,Private room,64
43382836,Brooklyn,Cypress Hills,40.68639,-73.87369,Private room,157
43383021,Queens,Long Island City,40.74539,-73.94721,Entire home/apt,0
43383323,Manhattan,Hell's Kitchen,40.75981,-73.99482,Entire home/apt,300
43386410,Manhattan,Upper East Side,40.76323,-73.95834,Entire home/apt,128
43387571,Manhattan,Midtown,40.76595,-73.98309,Entire home/apt,0
43391087,Manhattan,Chinatown,40.71712,-73.99187,Entire home/apt,310
43391847,Brooklyn,Bedford-Stuyvesant,40.68842,-73.95128,Private room,1
43391960,Queens,Elmhurst,40.74068,-73.87714,Private room,31
43395424,Manhattan,Nolita,40.7216,-73.99568,Entire home/apt,10
43395757,Manhattan,Harlem,40.82014,-73.95812,Entire home/apt,6
43404014,Manhattan,Midtown,40.76011,-73.97046,Entire home/apt,365
43407399,Manhattan,Kips Bay,40.7409,-73.97935,Entire home/apt,106
43410866,Manhattan,West Village,40.73815,-73.99895,Entire home/apt,3
43411687,Brooklyn,Red Hook,40.67558,-74.01252,Entire home/apt,87
43412261,Brooklyn,Cobble Hill,40.68952,-73.99638,Entire home/apt,80
43414113,Queens,Far Rockaway,40.60208,-73.75608,Private room,173
43414704,Brooklyn,Crown Heights,40.67246,-73.96027,Entire home/apt,0
43414820,Manhattan,Inwood,40.86639,-73.92242,Private room,0
43414885,Manhattan,Inwood,40.86445,-73.92175,Private room,30
43414928,Queens,Far Rockaway,40.60234,-73.75756,Private room,156
43416025,Manhattan,Harlem,40.81596,-73.94297,Private room,346
43419006,Manhattan,Greenwich Village,40.73038,-74.00013,Entire home/apt,271
43420677,Brooklyn,Williamsburg,40.71987,-73.95603,Private room,14
43423542,Brooklyn,DUMBO,40.70407,-73.98824,Entire home/apt,0
43423642,Brooklyn,Bedford-Stuyvesant,40.69192,-73.93997,Private room,0
43424953,Brooklyn,Crown Heights,40.67287,-73.95499,Entire home/apt,76
43425402,Manhattan,Lower East Side,40.72226,-73.99045,Entire home/apt,0
43431228,Bronx,Concourse,40.83504,-73.91787,Entire home/apt,295
43431973,Manhattan,Upper West Side,40.77309,-73.98198,Entire home/apt,84
43432211,Manhattan,Hell's Kitchen,40.76168,-73.98991,Entire home/apt,102
43432968,Manhattan,Lower East Side,40.7146,-73.98112,Entire home/apt,0
43433217,Brooklyn,Boerum Hill,40.68591,-73.99053,Entire home/apt,337
43440132,Brooklyn,Greenpoint,40.73346,-73.95329,Entire home/apt,0
43443261,Manhattan,East Harlem,40.79766,-73.93537,Private room,0
43449275,Brooklyn,Greenpoint,40.72427,-73.94978,Entire home/apt,0
43449985,Brooklyn,Bushwick,40.69987,-73.92047,Entire home/apt,234
43450191,Queens,Woodside,40.74269,-73.89308,Private room,31
43451168,Manhattan,Midtown,40.76414,-73.97995,Entire home/apt,152
43452122,Manhattan,Nolita,40.72158,-73.99429,Entire home/apt,0
43453003,Manhattan,Lower East Side,40.71897,-73.99452,Entire home/apt,49
43456952,Queens,Woodhaven,40.6933,-73.86675,Entire home/apt,232
43457355,Brooklyn,Boerum Hill,40.68531,-73.98541,Entire home/apt,89
43458250,Brooklyn,Bushwick,40.69653,-73.93047,Entire home/apt,0
43459172,Manhattan,Midtown,40.75592,-73.96577,Entire home/apt,154
43465256,Manhattan,Hell's Kitchen,40.76283,-73.99018,Entire home/apt,180
43467180,Brooklyn,Williamsburg,40.71854,-73.95903,Entire home/apt,219
43468359,Bronx,Concourse Village,40.83582,-73.91451,Entire home/apt,222
43473890,Brooklyn,Williamsburg,40.7111,-73.96197,Entire home/apt,61
43479666,Brooklyn,Fort Hamilton,40.61855,-74.03074,Entire home/apt,123
43485997,Manhattan,Midtown,40.75017,-73.97112,Entire home/apt,122
43487992,Queens,Rosedale,40.6662,-73.73507,Entire home/apt,214
43489019,Bronx,Belmont,40.85595,-73.88451,Entire home/apt,0
43489703,Queens,Elmhurst,40.74327,-73.87109,Private room,314
43489836,Queens,Astoria,40.75666,-73.91536,Private room,47
43495869,Queens,Rosedale,40.65955,-73.73967,Entire home/apt,331
43496286,Queens,East Elmhurst,40.76487,-73.87651,Entire home/apt,287
43497073,Queens,Belle Harbor,40.58115,-73.85075,Entire home/apt,27
43497107,Brooklyn,Crown Heights,40.67444,-73.95333,Entire home/apt,31
43498379,Brooklyn,East New York,40.66431,-73.89484,Entire home/apt,86
43498999,Brooklyn,Bedford-Stuyvesant,40.68635,-73.94222,Entire home/apt,306
43499730,Brooklyn,Williamsburg,40.70988,-73.94842,Entire home/apt,63
43500380,Brooklyn,Williamsburg,40.71627,-73.93787,Entire home/apt,70
43509541,Bronx,Wakefield,40.89643,-73.84959,Entire home/apt,356
43515641,Manhattan,Stuyvesant Town,40.73384,-73.97842,Private room,235
43516325,Manhattan,Tribeca,40.71857,-74.00759,Entire home/apt,1
43516612,Queens,Long Island City,40.75583,-73.93473,Private room,78
43517333,Queens,Glendale,40.70528,-73.89548,Entire home/apt,124
43518331,Queens,South Ozone Park,40.67291,-73.81341,Private room,362
43524640,Brooklyn,Fort Hamilton,40.61702,-74.0284,Entire home/apt,150
43525863,Manhattan,Hell's Kitchen,40.75374,-73.99259,Entire home/apt,166
43527094,Bronx,Kingsbridge,40.87371,-73.90154,Entire home/apt,62
43532634,Brooklyn,Fort Greene,40.68845,-73.97401,Entire home/apt,31
43536394,Queens,Ridgewood,40.70873,-73.90072,Private room,87
43536521,Manhattan,Midtown,40.75746,-73.96773,Entire home/apt,167
43541622,Manhattan,Midtown,40.75589,-73.967,Entire home/apt,166
43542791,Brooklyn,Greenpoint,40.72416,-73.94696,Entire home/apt,0
43544781,Brooklyn,Williamsburg,40.71527,-73.96663,Entire home/apt,1
43544810,Manhattan,East Village,40.72576,-73.9761,Entire home/apt,7
43547014,Manhattan,SoHo,40.72014,-74.00148,Entire home/apt,160
43547178,Bronx,Fordham,40.85847,-73.90205,Private room,92
43547204,Manhattan,SoHo,40.72113,-74.00128,Entire home/apt,78
43547953,Brooklyn,Williamsburg,40.71335,-73.94515,Private room,0
43551177,Manhattan,Midtown,40.758,-73.96712,Entire home/apt,146
43554632,Brooklyn,Bushwick,40.70288,-73.92666,Private room,365
43554639,Brooklyn,Bushwick,40.70427,-73.9271,Private room,365
43554660,Brooklyn,Bushwick,40.70436,-73.92529,Private room,356
43554665,Brooklyn,Bushwick,40.70472,-73.92714,Private room,354
43556494,Brooklyn,Brooklyn Heights,40.69432,-73.99259,Entire home/apt,0
43562641,Brooklyn,Red Hook,40.67756,-74.00964,Entire home/apt,11
43568549,Manhattan,Upper East Side,40.77294,-73.94869,Entire home/apt,35
43569483,Queens,Corona,40.74716,-73.857,Private room,359
43569595,Queens,Corona,40.74698,-73.85815,Private room,365
43576862,Queens,Rego Park,40.72402,-73.8567,Private room,343
43577441,Queens,Flushing,40.74342,-73.82854,Private room,303
43586992,Brooklyn,Bedford-Stuyvesant,40.67823,-73.91765,Entire home/apt,0
43591042,Manhattan,Upper East Side,40.76431,-73.96817,Entire home/apt,0
43591709,Brooklyn,Windsor Terrace,40.6547,-73.97853,Entire home/apt,321
43595754,Brooklyn,Bedford-Stuyvesant,40.68927,-73.9422,Entire home/apt,0
43596004,Queens,Hollis,40.71327,-73.75779,Private room,172
43599506,Manhattan,Hell's Kitchen,40.75539,-73.99723,Private room,4
43600618,Manhattan,Harlem,40.82532,-73.94883,Private room,175
43600688,Brooklyn,Crown Heights,40.66897,-73.95698,Private room,0
43602072,Manhattan,Hell's Kitchen,40.76557,-73.99111,Private room,0
43603044,Brooklyn,Sunset Park,40.64071,-74.01791,Private room,63
43604063,Brooklyn,East New York,40.66618,-73.88443,Private room,338
43604286,Brooklyn,Clinton Hill,40.68558,-73.96635,Entire home/apt,36
43604419,Bronx,Kingsbridge,40.8848,-73.9029,Entire home/apt,364
43604573,Manhattan,Chelsea,40.7448,-74.00237,Entire home/apt,32
43604609,Manhattan,SoHo,40.72639,-74.00397,Private room,326
43605445,Staten Island,Silver Lake,40.61842,-74.10242,Entire home/apt,223
43606277,Brooklyn,Bushwick,40.69316,-73.91392,Private room,179
43611394,Manhattan,West Village,40.73754,-74.002,Entire home/apt,119
43612639,Queens,Flushing,40.74541,-73.83311,Private room,315
43615390,Bronx,Williamsbridge,40.87877,-73.86294,Private room,364
43615808,Brooklyn,Clinton Hill,40.68352,-73.95952,Entire home/apt,142
43621244,Brooklyn,Fort Greene,40.6971,-73.97367,Entire home/apt,2
43621245,Brooklyn,Fort Greene,40.69551,-73.97553,Private room,319
43622236,Brooklyn,Windsor Terrace,40.6566,-73.97796,Entire home/apt,298
43624168,Brooklyn,Fort Greene,40.69692,-73.97388,Entire home/apt,2
43624169,Brooklyn,Fort Greene,40.69555,-73.97549,Private room,337
43624180,Brooklyn,Fort Greene,40.6978,-73.97432,Private room,297
43624184,Brooklyn,Fort Greene,40.69736,-73.97411,Private room,10
43626622,Manhattan,Midtown,40.75802,-73.9688,Private room,0
43626965,Brooklyn,Gowanus,40.68401,-73.98799,Entire home/apt,270
43628288,Queens,Astoria,40.768,-73.9279,Private room,133
43629409,Queens,Sunnyside,40.74918,-73.91304,Entire home/apt,0
43636378,Brooklyn,Williamsburg,40.70576,-73.92611,Entire home/apt,0
43642904,Manhattan,Upper West Side,40.77242,-73.98986,Entire home/apt,149
43644950,Brooklyn,East New York,40.66313,-73.86068,Entire home/apt,64
43647359,Queens,Ditmars Steinway,40.77896,-73.90937,Private room,89
43648917,Queens,Bayside,40.77022,-73.77258,Entire home/apt,287
43652025,Brooklyn,Williamsburg,40.7137,-73.96292,Entire home/apt,272
43652168,Manhattan,East Village,40.72515,-73.9795,Entire home/apt,0
43652436,Brooklyn,Windsor Terrace,40.65377,-73.9766,Entire home/apt,0
43654490,Brooklyn,Flatlands,40.62399,-73.93533,Entire home/apt,71
43654617,Brooklyn,Bedford-Stuyvesant,40.68187,-73.94411,Shared room,337
43661875,Brooklyn,Boerum Hill,40.68681,-73.98677,Entire home/apt,0
43664292,Queens,Astoria,40.76982,-73.92933,Private room,165
43667745,Brooklyn,Bedford-Stuyvesant,40.683,-73.94421,Entire home/apt,358
43668014,Queens,Jackson Heights,40.75147,-73.8765,Private room,53
43668194,Queens,Jackson Heights,40.75265,-73.87852,Private room,31
43668266,Manhattan,Lower East Side,40.7223,-73.98779,Entire home/apt,0
43668339,Queens,Jackson Heights,40.75127,-73.87834,Private room,0
43669374,Manhattan,Midtown,40.74812,-73.98889,Entire home/apt,31
43677661,Brooklyn,Crown Heights,40.67823,-73.96127,Private room,0
43681332,Queens,Elmhurst,40.73995,-73.87155,Shared room,364
43686332,Queens,South Ozone Park,40.67511,-73.80451,Entire home/apt,0
43686536,Queens,Astoria,40.76566,-73.92427,Entire home/apt,334
43686927,Brooklyn,Williamsburg,40.70954,-73.94558,Entire home/apt,0
43688142,Manhattan,Midtown,40.74642,-73.98675,Entire home/apt,359
43689646,Brooklyn,Gravesend,40.59074,-73.9686,Entire home/apt,265
43690836,Manhattan,Midtown,40.75303,-73.96598,Entire home/apt,0
43691025,Manhattan,Midtown,40.75326,-73.96752,Private room,0
43691688,Manhattan,SoHo,40.72574,-74.00325,Entire home/apt,28
43695393,Queens,Jamaica,40.71016,-73.79105,Entire home/apt,338
43701283,Manhattan,Midtown,40.74808,-73.98686,Entire home/apt,47
43701555,Manhattan,Upper East Side,40.7767,-73.94631,Entire home/apt,65
43703156,Manhattan,East Village,40.72555,-73.98127,Entire home/apt,0
43703242,Manhattan,Murray Hill,40.74982,-73.97691,Entire home/apt,0
43703359,Manhattan,Midtown,40.74836,-73.98677,Entire home/apt,31
43715171,Brooklyn,Prospect Heights,40.6794,-73.97368,Entire home/apt,0
43715298,Brooklyn,Williamsburg,40.71444,-73.94502,Private room,0
43715460,Manhattan,Midtown,40.74467,-73.99025,Entire home/apt,354
43723972,Manhattan,Upper West Side,40.79575,-73.96748,Entire home/apt,7
43728551,Brooklyn,Cypress Hills,40.67727024749088,-73.9060707309977,Entire home/apt,54
43731230,Manhattan,Chelsea,40.74632,-73.99681,Entire home/apt,261
43731306,Manhattan,Midtown,40.74654,-73.98709,Entire home/apt,86
43731642,Bronx,Allerton,40.86203,-73.86265,Private room,365
43737846,Bronx,Williamsbridge,40.88201,-73.86332,Entire home/apt,357
43739217,Brooklyn,Greenpoint,40.7229,-73.94557,Private room,333
43742522,Queens,South Ozone Park,40.67456,-73.81183,Private room,352
43744465,Brooklyn,Bedford-Stuyvesant,40.68295,-73.91738,Private room,178
43744716,Queens,Ditmars Steinway,40.77685,-73.90767,Entire home/apt,265
43745701,Manhattan,Washington Heights,40.83407,-73.94411,Entire home/apt,0
43747226,Queens,Cambria Heights,40.68642,-73.73559,Entire home/apt,167
43749311,Brooklyn,Bedford-Stuyvesant,40.69113,-73.95776,Entire home/apt,274
43751271,Manhattan,Chelsea,40.73927,-73.99974,Entire home/apt,0
43757883,Queens,Ridgewood,40.70612,-73.9016,Entire home/apt,73
43764654,Brooklyn,East New York,40.67158,-73.89041,Private room,160
43766248,Bronx,Claremont Village,40.84359,-73.90537,Private room,191
43767934,Brooklyn,Brighton Beach,40.5801,-73.96197,Entire home/apt,340
43770316,Brooklyn,Crown Heights,40.67177,-73.91706,Private room,216
43774160,Brooklyn,Bedford-Stuyvesant,40.69065,-73.95011,Private room,239
43776325,Manhattan,Upper East Side,40.77711,-73.94698,Entire home/apt,180
43777456,Manhattan,Kips Bay,40.73813,-73.98133,Entire home/apt,246
43777496,Brooklyn,East New York,40.67535,-73.87382,Entire home/apt,1
43778233,Brooklyn,Park Slope,40.6698,-73.97311,Entire home/apt,268
43779536,Queens,Ridgewood,40.70609,-73.90207,Private room,1
43779895,Queens,Woodhaven,40.69504,-73.86113,Private room,82
43784657,Brooklyn,Bushwick,40.69137,-73.91307,Entire home/apt,364
43785452,Brooklyn,Williamsburg,40.7148,-73.96546,Entire home/apt,236
43785672,Brooklyn,Boerum Hill,40.68788,-73.98481,Entire home/apt,0
43785924,Queens,College Point,40.78803,-73.85193,Private room,0
43788963,Brooklyn,Williamsburg,40.70999,-73.96735,Entire home/apt,88
43790037,Manhattan,Chelsea,40.74897,-73.98839,Entire home/apt,0
43798180,Manhattan,Hell's Kitchen,40.76752,-73.98628,Private room,53
43798470,Manhattan,Upper West Side,40.78553,-73.97473,Entire home/apt,207
43803118,Brooklyn,Brighton Beach,40.57737,-73.96274,Private room,216
43803619,Manhattan,Upper East Side,40.77572,-73.95369,Entire home/apt,0
43806406,Queens,Astoria,40.76983,-73.91814,Private room,126
43806531,Manhattan,Greenwich Village,40.73041,-74.00146,Private room,0
43813121,Queens,Long Island City,40.74925,-73.93858,Entire home/apt,0
43813411,Bronx,Hunts Point,40.81394,-73.88777,Entire home/apt,165
43813615,Manhattan,Upper East Side,40.77716,-73.95188,Entire home/apt,215
43815770,Manhattan,Midtown,40.74675,-73.98881,Entire home/apt,47
43819542,Brooklyn,Bedford-Stuyvesant,40.68926,-73.94995,Private room,245
43820109,Bronx,Morris Heights,40.8531,-73.91942,Entire home/apt,167
43820337,Queens,Ditmars Steinway,40.77247,-73.91273,Private room,335
43820586,Queens,Astoria,40.76962,-73.91761,Private room,308
43821239,Bronx,Claremont Village,40.84173,-73.90677,Private room,338
43826102,Manhattan,Midtown,40.74838,-73.98667,Entire home/apt,361
43831018,Brooklyn,Park Slope,40.675694,-73.976036,Entire home/apt,0
43831692,Manhattan,Upper East Side,40.777,-73.95164,Entire home/apt,277
43834804,Brooklyn,Bushwick,40.7021,-73.91759,Entire home/apt,64
43836149,Brooklyn,Red Hook,40.67958,-74.00696,Shared room,87
43843432,Brooklyn,Crown Heights,40.67819,-73.94918,Entire home/apt,0
43844044,Manhattan,Midtown,40.74672,-73.98882,Entire home/apt,43
43846580,Queens,East Elmhurst,40.76146,-73.88029,Private room,324
43847085,Bronx,Throgs Neck,40.81917,-73.81462,Entire home/apt,233
43855371,Brooklyn,Williamsburg,40.71588,-73.94692,Private room,0
43860696,Brooklyn,Crown Heights,40.6741,-73.92669,Private room,49
43861847,Bronx,Morris Park,40.84472,-73.8537,Entire home/apt,29
43861958,Manhattan,Hell's Kitchen,40.76107,-73.98839,Private room,29
43869863,Queens,Rockaway Beach,40.58856,-73.81498,Private room,363
43870744,Brooklyn,Prospect-Lefferts Gardens,40.65892,-73.95996,Entire home/apt,0
43871113,Brooklyn,Prospect-Lefferts Gardens,40.66061,-73.94681,Entire home/apt,215
43876279,Brooklyn,Williamsburg,40.71857,-73.96326,Entire home/apt,25
43876891,Brooklyn,Flatlands,40.62531,-73.92859,Private room,365
43878868,Brooklyn,Williamsburg,40.70253,-73.94338,Private room,55
43882478,Queens,South Ozone Park,40.67118,-73.79307,Entire home/apt,250
43883517,Manhattan,SoHo,40.72515,-74.00494,Entire home/apt,233
43887651,Brooklyn,Flatbush,40.64214,-73.95746,Private room,0
43892473,Queens,Rego Park,40.72887,-73.85963,Private room,109
43894383,Manhattan,Midtown,40.74618,-73.98811,Entire home/apt,40
43894839,Manhattan,Midtown,40.74787,-73.98676,Entire home/apt,178
43895124,Manhattan,Midtown,40.74767,-73.98682,Entire home/apt,52
43895531,Queens,Long Island City,40.74798,-73.94885,Private room,5
43898866,Manhattan,Upper East Side,40.76837,-73.95557,Entire home/apt,0
43899199,Manhattan,Chelsea,40.75026,-73.99557,Private room,32
43899350,Manhattan,Chelsea,40.75071,-73.99456,Private room,32
43906386,Brooklyn,Sunset Park,40.64454,-74.0083,Entire home/apt,173
43907420,Brooklyn,East Flatbush,40.65198,-73.95152,Private room,35
43907479,Brooklyn,Crown Heights,40.67356,-73.94596,Entire home/apt,264
43909068,Manhattan,Midtown,40.74681,-73.98863,Entire home/apt,139
43909188,Manhattan,Midtown,40.75404,-73.96265,Entire home/apt,170
43909203,Manhattan,Midtown,40.75424,-73.96321,Entire home/apt,266
43909501,Queens,Rego Park,40.72798,-73.86138,Entire home/apt,306
43909578,Manhattan,Inwood,40.86829,-73.91832,Entire home/apt,7
43909885,Manhattan,Kips Bay,40.73843,-73.97987,Entire home/apt,327
43911466,Manhattan,Chelsea,40.74127,-74.00121,Private room,241
43912956,Brooklyn,Bedford-Stuyvesant,40.69231,-73.93261,Private room,278
43922156,Manhattan,East Village,40.72536,-73.98541,Private room,253
43922308,Brooklyn,Crown Heights,40.67139,-73.94637,Private room,156
43924070,Manhattan,Hell's Kitchen,40.75948,-73.98924,Entire home/apt,165
43928714,Manhattan,Upper East Side,40.78304,-73.94578,Entire home/apt,307
43931057,Manhattan,Lower East Side,40.71394,-73.98454,Entire home/apt,9
43931518,Queens,Woodside,40.74772,-73.89788,Private room,11
43932082,Queens,Jackson Heights,40.75235,-73.87853,Private room,53
43938848,Manhattan,Harlem,40.80265,-73.95832,Entire home/apt,0
43939199,Manhattan,Harlem,40.82273,-73.94286,Entire home/apt,65
43939694,Manhattan,Midtown,40.74616,-73.98807,Entire home/apt,137
43945729,Manhattan,Upper East Side,40.76833,-73.953,Private room,1
43946617,Queens,St. Albans,40.69745,-73.75327,Entire home/apt,271
43947542,Queens,Jamaica,40.67754,-73.7807,Entire home/apt,176
43947562,Manhattan,Upper East Side,40.76877,-73.95724,Private room,1
43954469,Brooklyn,Bedford-Stuyvesant,40.67698,-73.90833,Entire home/apt,0
43956052,Manhattan,Midtown,40.74846,-73.98808,Entire home/apt,138
43956795,Brooklyn,Crown Heights,40.67355,-73.94659,Entire home/apt,297
43957282,Manhattan,Hell's Kitchen,40.76731,-73.98415,Entire home/apt,40
43959012,Brooklyn,Borough Park,40.64131,-73.99719,Private room,143
43959626,Manhattan,Midtown,40.74784,-73.98834,Entire home/apt,128
43960529,Manhattan,Hell's Kitchen,40.75405,-73.99517,Entire home/apt,17
43960690,Queens,Woodside,40.7413,-73.89567,Private room,4
43965128,Manhattan,Harlem,40.80658,-73.94713,Private room,0
43968694,Queens,Arverne,40.59612,-73.79996,Entire home/apt,27
43970826,Brooklyn,Bushwick,40.68659,-73.90677,Private room,12
43971504,Brooklyn,Boerum Hill,40.68795,-73.98284,Entire home/apt,24
43981012,Queens,Jamaica Estates,40.71843,-73.80128,Shared room,245
43981174,Queens,Jamaica Estates,40.72061,-73.80118,Shared room,365
43986264,Queens,Jackson Heights,40.75277,-73.87784,Private room,30
43986314,Queens,Jackson Heights,40.75292,-73.87677,Private room,0
43986380,Queens,Jackson Heights,40.75256,-73.87827,Private room,53
43993168,Brooklyn,Crown Heights,40.67185,-73.94671,Entire home/apt,249
43997163,Brooklyn,Canarsie,40.63873,-73.90962,Private room,361
43999770,Manhattan,Midtown,40.74769,-73.98788,Entire home/apt,131
44004064,Brooklyn,DUMBO,40.70288,-73.98717,Entire home/apt,0
44004162,Manhattan,Harlem,40.80127,-73.95868,Entire home/apt,0
44004265,Queens,Long Island City,40.75152,-73.94041,Private room,0
44010527,Queens,Ditmars Steinway,40.77671,-73.90838,Entire home/apt,89
44014707,Manhattan,Hell's Kitchen,40.75948,-73.9885,Entire home/apt,335
44015851,Manhattan,Chelsea,40.74479,-73.99655,Entire home/apt,0
44018477,Queens,Forest Hills,40.71492,-73.84193,Private room,349
44019886,Manhattan,Financial District,40.70588,-74.00938,Entire home/apt,28
44020113,Queens,Elmhurst,40.73971,-73.87631,Entire home/apt,343
44020492,Brooklyn,Bedford-Stuyvesant,40.693,-73.94505,Private room,0
44021024,Queens,Hollis,40.7082,-73.76124,Entire home/apt,282
44026950,Brooklyn,Bushwick,40.70501,-73.92567,Private room,363
44028914,Brooklyn,Gowanus,40.68145,-73.9911,Private room,215
44029154,Manhattan,Theater District,40.75935,-73.98797,Private room,29
44032538,Queens,Sunnyside,40.73872,-73.92573,Private room,0
44032999,Manhattan,Midtown,40.74615,-73.98715,Entire home/apt,153
44033270,Manhattan,Midtown,40.7478,-73.98689,Entire home/apt,151
44033325,Manhattan,Midtown,40.75461,-73.97444,Entire home/apt,179
44033794,Manhattan,Midtown,40.754517,-73.972466,Entire home/apt,92
44033814,Manhattan,Midtown,40.74529,-73.98998,Private room,364
44034016,Brooklyn,Williamsburg,40.71098,-73.96191,Private room,14
44034872,Manhattan,Upper East Side,40.77242,-73.95289,Entire home/apt,0
44035120,Brooklyn,Sheepshead Bay,40.6008,-73.96185,Entire home/apt,356
44048372,Brooklyn,Bushwick,40.69146,-73.91714,Entire home/apt,41
44049457,Manhattan,Lower East Side,40.71942,-73.99386,Entire home/apt,164
44058379,Brooklyn,Bushwick,40.70308,-73.9272,Private room,338
44058413,Brooklyn,Bushwick,40.70503,-73.92643,Private room,313
44058436,Brooklyn,Bushwick,40.7052,-73.92668,Private room,356
44059338,Brooklyn,Crown Heights,40.67347,-73.94509,Entire home/apt,278
44059834,Brooklyn,Canarsie,40.63867,-73.90737,Private room,360
44070261,Queens,Rockaway Beach,40.58972,-73.81114,Entire home/apt,67
44072324,Brooklyn,Fort Greene,40.68734,-73.97742,Entire home/apt,5
44086561,Brooklyn,Brownsville,40.65585,-73.90628,Private room,359
44089440,Queens,Astoria,40.76835,-73.91746,Entire home/apt,79
44098402,Queens,East Elmhurst,40.76622,-73.8788,Entire home/apt,0
44098704,Brooklyn,Williamsburg,40.71715,-73.96323,Private room,122
44098840,Manhattan,Tribeca,40.71521,-74.01042,Entire home/apt,0
44100863,Brooklyn,Bedford-Stuyvesant,40.68956,-73.94306,Private room,0
44101621,Manhattan,Hell's Kitchen,40.76007,-73.99137,Entire home/apt,146
44102245,Manhattan,Upper East Side,40.78043,-73.94892,Entire home/apt,224
44109912,Manhattan,Kips Bay,40.73961,-73.9815,Entire home/apt,307
44116254,Manhattan,Harlem,40.82356,-73.93869,Private room,0
44116587,Manhattan,Harlem,40.82566,-73.93932,Private room,34
44117480,Manhattan,Harlem,40.82571,-73.9402,Entire home/apt,0
44118529,Manhattan,Lower East Side,40.71948,-73.99063,Entire home/apt,6
44118632,Manhattan,NoHo,40.72438,-73.99328,Entire home/apt,2
